,OA11CD,locationCount,lng,lat
1032,E00020255,354,-0.08196596097376922,51.50469704993968
1033,E00020133,1,-0.1035017056213811,51.48081550710531
1034,E00020106,4,-0.0984968756468692,51.48777449139324
1035,E00020107,1,-0.10323776723346387,51.48815192921145
1036,E00020008,1046,-0.08561148460490221,51.50335547133077
1037,E00168018,3,-0.0824865859513331,51.48063876913365
1038,E00019931,5,-0.07802056748648462,51.48804643375473
1039,E00019738,1,-0.09360406999920934,51.475780747609086
1040,E00019731,1,-0.09779113369605603,51.47715312892822
1041,E00019995,8,-0.08914125924330751,51.481758898609606
1042,E00019997,5,-0.0931960788199572,51.4804447119432
1043,E00019766,200,-0.10844010183011978,51.49596460187521
1044,E00019764,1,-0.09087103750803312,51.47900005969772
1045,E00019823,1,-0.0924977260689507,51.497759706783675
1046,E00019822,19,-0.08350632295271573,51.49650105086089
1047,E00019824,1,-0.09378910065378408,51.49651725177137
1048,E00019825,1,-0.08943171757851254,51.496726045461
1049,E00019818,32,-0.08158573434094205,51.497468611953934
1050,E00019819,2,-0.09559262594145994,51.49708516979574
1051,E00167975,2,-0.08153325668486261,51.47752435643509
1052,E00019778,4,-0.10206839274304733,51.50738591571768
1053,E00019779,889,-0.09145722342626644,51.50606847877347
1054,E00020035,99,-0.08244476201774445,51.50147757754732
1055,E00019728,2,-0.08968967794848502,51.4783366768321
1056,E00019815,2,-0.08611464899535363,51.498396728137756
1057,E00019814,1,-0.088472523081665,51.495995321903806
1058,E00019812,7,-0.09387234563586377,51.4985190143068
1059,E00019802,1,-0.10660528857605747,51.49990454760697
1060,E00019805,5,-0.10830559207375345,51.49815070282274
1061,E00020010,58,-0.08392806786904976,51.50015078386055
1062,E00020012,7,-0.07735685400160446,51.49637893038582
1063,E00019785,4,-0.1024114290815538,51.50336205979616
1064,E00019707,1,-0.08420399360648295,51.47747677353063
1065,E00019706,12,-0.08618814606395038,51.47915144924887
1066,E00019784,175,-0.09901300966779841,51.504434855820264
1067,E00019705,21,-0.08354987119639579,51.47972351793506
1068,E00019726,1,-0.0970170349090709,51.47855333611111
1069,E00019727,3,-0.09378086469215466,51.47797486999307
1070,E00167499,3,-0.09914839507384504,51.49587479722689
1071,E00167494,2,-0.09544118026806855,51.502827811197655
1072,E00020021,2,-0.08406519260683672,51.49405649972446
1073,E00020111,9,-0.10432655646172177,51.48785686801005
1074,E00020113,15,-0.09631912842726847,51.48785642389163
1075,E00020112,2,-0.10680382226350565,51.48713683731353
1076,E00167479,1,-0.09864292073781593,51.49111378715173
1077,E00167478,2,-0.0992221610331118,51.49157448699389
1078,E00019836,4,-0.09224085793289885,51.49489213578918
1079,E00019947,1,-0.08622615718082906,51.49171981064712
1080,E00020110,3,-0.10132692893709921,51.487639502630174
1081,E00020102,2,-0.10013101020870219,51.487313983005706
1082,E00020105,1,-0.10337746183288042,51.48911792669143
1083,E00020044,24,-0.07782797544668786,51.49934561774414
1084,E00020043,1,-0.07876572771194941,51.49855208951327
1085,E00019929,3,-0.09415212451606764,51.488659860197345
1086,E00019788,21,-0.10295460464090038,51.5030396143046
1087,E00168023,1,-0.08334927935802734,51.4987516440837
1088,E00019945,4,-0.08827749348054542,51.49256073659826
1089,E00019755,2,-0.09847847589076722,51.48088914724569
1090,E00019754,36,-0.09532738794193961,51.48193975764727
1091,E00019943,13,-0.09030114786629181,51.49366491275706
1092,E00167995,12,-0.08438261255326504,51.49634660993472
1093,E00019791,4,-0.09562936902219717,51.50092497869115
1094,E00019793,32,-0.10562000048361649,51.50359027445341
1095,E00019794,4,-0.09822039185080403,51.50044905586358
1096,E00019790,10,-0.10272986125674513,51.501176347110146
1097,E00019740,1,-0.09709585776693248,51.476099322075
1098,E00019967,5,-0.09348391327247284,51.48352839841156
1099,E00019962,2,-0.09284732648433806,51.489066133464405
1100,E00020685,4,-0.1717664923914271,51.35158991891299
1101,E00021694,1,-0.07051139998967487,51.52099212423198
1102,E00021266,1,-0.031762825821762604,51.54172958692377
1103,E00021689,36,-0.07669616851954314,51.517504571600924
1104,E00021238,1,-0.011055339365577753,51.503241545988466
1105,E00021692,85,-0.07765016306121278,51.520456435332356
1106,E00021686,17,-0.07501483149133027,51.5188706335469
1107,E00167139,1,-0.005003047231162756,51.50707384286484
1108,E00021681,1,-0.07326466610370015,51.52093420779677
1109,E00021230,1,-0.004948033454070732,51.48863744512207
1110,E00021628,143,-0.07464310122192454,51.50801571869962
1111,E00167177,1,-0.07357252489376044,51.52401072879499
1112,E00021813,1,0.006212492792630715,51.562239194835534
1113,E00021899,1,0.014256009734292535,51.637181886884015
1114,E00170943,31,-0.15198391002515738,51.48073206632448
1115,E00022966,3,-0.1439787771308429,51.47302302167596
1116,E00171047,17,-0.14713824474790338,51.479627757501625
1117,E00022910,1,-0.16671256725222539,51.463191091936565
1118,E00023068,2,-0.167805525867592,51.47682309201581
1119,E00171061,8,-0.16934311356561071,51.480051557987075
1120,E00022980,1,-0.13952770963335112,51.47703693067171
1121,E00022981,1,-0.1431731782529731,51.47807632984059
1122,E00023052,17,-0.16701911253171464,51.47956776349503
1123,E00171066,1,-0.14077583153653755,51.479222794175186
1124,E00022977,1,-0.15269872682613075,51.476682256294346
1125,E00022974,62,-0.13403518677870707,51.48044126592884
1126,E00022975,6,-0.14624843297711132,51.47648665794721
1127,E00022972,27,-0.14313321491466444,51.481334280565825
1128,E00022952,669,-0.15931593691678508,51.478719711292605
1129,E00171041,24,-0.147850814083651,51.48217640257985
1130,E00170946,1,-0.14838202925038194,51.476894140233036
1131,E00022684,1,-0.18750861727359758,51.45848727955866
1132,E00171068,1,-0.1403992212727125,51.47950810331865
1133,E00023059,2,-0.171371029211449,51.477968678320124
1134,E00023054,41,-0.1714187170476105,51.47943386467366
1135,E00023056,10,-0.16906567749842966,51.47808713073804
1136,E00170968,10,-0.14880865790465464,51.48152542641027
1137,E00024125,16,-0.139982423225775,51.51888215201666
1138,E00024126,10,-0.1406988820942953,51.51950282924398
1139,E00023936,3174,-0.12841348063597666,51.505058326962974
1140,E00023932,672,-0.12338404683214407,51.51265071618975
1141,E00023516,1,-0.15973558215542819,51.524183361562045
1142,E00023719,2,-0.18015656541186392,51.51403387688934
1143,E00023714,55,-0.18819329622079226,51.51467922005074
1144,E00024085,7,-0.1985486477456235,51.517573242818074
1145,E00023814,1,-0.14149534996645796,51.52172428459516
1146,E00024007,6,-0.13953441703164035,51.49503741954542
1147,E00023817,13,-0.14589481360997886,51.52317734796903
1148,E00023815,2,-0.15508998454089923,51.5210377688238
1149,E00175263,1,-0.16681161839347963,51.52656621732751
1150,E00023699,9,-0.18157792221195787,51.5112962936834
1151,E00023618,24,-0.1768959467629428,51.51525809123487
1152,E00023690,3,-0.15367095901388006,51.49682752259474
1153,E00023610,2,-0.19774441277174762,51.524317940100076
1154,E00023691,6,-0.1915743045935628,51.510382665165785
1155,E00023698,36,-0.18669843033453992,51.51142270414351
1156,E00023619,5,-0.17608005577557034,51.51942689691797
1157,E00024127,45,-0.13853613594557157,51.518887612168506
1158,E00023937,642,-0.14135301817527177,51.50562581466703
1159,E00023934,143,-0.12642560312712683,51.51012173241808
1160,E00023935,993,-0.13223914539380807,51.50749970016957
1161,E00024124,165,-0.1439901875653636,51.51904108719704
1162,E00023556,4,-0.14168787490177936,51.48554704317676
1163,E00023557,11,-0.15042023689445871,51.49236741888313
1164,E00023554,1,-0.1411809677622803,51.4862646924774
1165,E00023634,1,-0.16747128259453653,51.51346639685852
1166,E00023632,9,-0.1642878364582318,51.51412938707023
1167,E00024138,133,-0.1323472755137733,51.512168804360996
1168,E00023989,1,-0.13583402429520233,51.49115199997793
1169,E00023480,10,-0.19298546556205798,51.51321116151209
1170,E00023489,14,-0.16208985903001472,51.51915410190682
1171,E00023482,4,-0.19237770873703336,51.51393787735648
1172,E00023481,16,-0.19816038539902725,51.5151350703545
1173,E00023484,2,-0.19513213394141973,51.51879127892943
1174,E00023483,3,-0.18565056475274017,51.5185774546093
1175,E00023487,134,-0.1662563654736743,51.5200118402167
1176,E00023486,10,-0.16099507365514107,51.523097905210946
1177,E00023713,7,-0.18147647352654883,51.51511715697187
1178,E00024050,220,-0.14843822346544872,51.49364879936627
1179,E00023821,36,-0.15148748920196917,51.52171693219356
1180,E00024053,14,-0.14369919913856716,51.492124719922096
1181,E00023820,2,-0.14408322571120166,51.520860064062205
1182,E00024052,2,-0.1387983385716907,51.49175462552701
1183,E00023823,30,-0.15369267655562138,51.521015354251674
1184,E00024055,5,-0.14102428558996277,51.49145569390542
1185,E00023822,33,-0.15641404583465549,51.521597208345014
1186,E00175198,260,-0.18581420259336132,51.512163128251316
1187,E00023528,1,-0.1596281809178491,51.520397238906504
1188,E00023523,4,-0.16041431381640694,51.521567178610425
1189,E00023521,15,-0.15938939839111696,51.52235555005375
1190,E00023498,1,-0.16238087908488988,51.51805512996714
1191,E00023746,63,-0.17798843934878925,51.52373184211246
1192,E00023503,14,-0.158083715473672,51.516017008372295
1193,E00023505,2,-0.15901952390203447,51.51671987728789
1194,E00023502,4,-0.16111821201026194,51.51702404512365
1195,E00023586,1,-0.20079882731058443,51.525791849738845
1196,E00023507,43,-0.1629018561071689,51.515639855596795
1197,E00023500,3,-0.16494432407638274,51.517372806356704
1198,E00024078,5,-0.19955802299988648,51.519777170780756
1199,E00023848,3,-0.14797574721304016,51.52263829794888
1200,E00023849,1,-0.20450643334212715,51.526695730825466
1201,E00024070,5,-0.14652829602109307,51.489763449974596
1202,E00023672,16,-0.16895029429701255,51.50113020981057
1203,E00023504,52,-0.16427204466984138,51.51648120787584
1204,E00023506,26,-0.16016149984843137,51.515614351152486
1205,E00023501,12,-0.1626038457784729,51.516895027298176
1206,E00024056,1,-0.1456511303401139,51.49108930379082
1207,E00024059,2,-0.14103464970433807,51.49059679648942
1208,E00024051,4,-0.14567321954529686,51.492690852732366
1209,E00023759,21,-0.18016956814772794,51.5225064527767
1210,E00175249,509,-0.13551464031194468,51.500638425718655
1211,E00024109,146,-0.1489130047215164,51.508336031202404
1212,E00023780,2,-0.19441100094680275,51.527228884752844
1213,E00023781,2,-0.1886685794943466,51.52650756313799
1214,E00023701,1,-0.18772614538865998,51.51130735227236
1215,E00023703,127,-0.18589268405740536,51.510959484573846
1216,E00023700,29,-0.18872979697739686,51.51059038215478
1217,E00023783,1,-0.19295248064811307,51.52671681606058
1218,E00023708,5,-0.1825833247533458,51.51502868519431
1219,E00023709,3,-0.18433929451560566,51.51558609210195
1220,E00023928,171,-0.1287046786093622,51.51161064616604
1221,E00023921,48,-0.15742114620221628,51.52276097341251
1222,E00023929,554,-0.13044461855844977,51.51020040268798
1223,E00023720,14,-0.18482918146110033,51.513590259774425
1224,E00023570,6,-0.16660197285380698,51.52275933666433
1225,E00023499,24,-0.16595097105513323,51.51836608405107
1226,E00023431,1,-0.18139625277545957,51.52985502595023
1227,E00023807,4,-0.19108110858051808,51.52832772540931
1228,E00024036,2,-0.14003831463541064,51.489402228643385
1229,E00175279,2,-0.19540885086360524,51.52130388994693
1230,E00024110,426,-0.13902983486368592,51.51310623023287
1231,E00024112,408,-0.13732102040228705,51.51023349175156
1232,E00024117,163,-0.15312850460306926,51.50956794551161
1233,E00024116,141,-0.15069682663250578,51.51085776426222
1234,E00023459,11,-0.1899793533232742,51.518770477292904
1235,E00024119,24,-0.14820612762363536,51.50664701295786
1236,E00024118,361,-0.15180046345032955,51.50756906151288
1237,E00023546,2,-0.1502545646608731,51.48659398535988
1238,E00023543,9,-0.14180630963587254,51.48726961534996
1239,E00024092,48,-0.20003877336949932,51.52340019813762
1240,E00024014,1,-0.13817389526235124,51.4934221677963
1241,E00024094,5,-0.19128973233892846,51.52362630876636
1242,E00175228,10,-0.12871402915872618,51.49535574034628
1243,E00175229,7,-0.13007924814963423,51.495532697444794
1244,E00175225,13,-0.1366853279920681,51.486627727019176
1245,E00175226,247,-0.1308961082232519,51.5012296552579
1246,E00175227,3,-0.12833910369406612,51.496441153115974
1247,E00024114,177,-0.14799576296836808,51.514058917638415
1248,E00024001,8,-0.13439484058028867,51.492303831537164
1249,E00023811,9,-0.14998923110821571,51.52246993578176
1250,E00024080,17,-0.19760264394000604,51.52051652677958
1251,E00023899,11,-0.16743878166124318,51.53006831821777
1252,E00023721,19,-0.19121970343635253,51.51437848489991
1253,E00023662,1,-0.15007816270720256,51.49499035161347
1254,E00023663,2,-0.1521972175938781,51.49455594961189
1255,E00175269,63,-0.16917907236622245,51.524853696422305
1256,E00023960,13,-0.12946645038252683,51.51242604633458
1257,E00023965,13,-0.1360751710523789,51.487692685662275
1258,E00023963,2,-0.13477919138291966,51.489231601836266
1259,E00023967,2,-0.13830422563846712,51.48861276518238
1260,E00023969,4,-0.13684843434565264,51.48873465281304
1261,E00023903,19,-0.16861046246934686,51.52801473729284
1262,E00024135,34,-0.15123863726287165,51.51368734660119
1263,E00023902,3,-0.17090871596461496,51.52770243242272
1264,E00024134,104,-0.13390044351345093,51.5131292006117
1265,E00024133,594,-0.13098577602730202,51.513776196687324
1266,E00023682,9,-0.1527648103489825,51.49859718953703
1267,E00023684,1,-0.16924920809448127,51.49970177321231
1268,E00023602,1,-0.19291702064187233,51.5257162268263
1269,E00023604,7,-0.1982007328961291,51.525243468797235
1270,E00023605,2,-0.19383934915569664,51.525104174497606
1271,E00023686,4,-0.16695365106240048,51.49963871477165
1272,E00023685,2,-0.16815838895033125,51.49954963566535
1273,E00023600,2,-0.1944204645859029,51.52606775742246
1274,E00023681,14,-0.16499533355371065,51.50059832161834
1275,E00023509,26,-0.1598775859966381,51.51408644363241
1276,E00023508,93,-0.1616114486246806,51.51506383758086
1277,E00023589,1,-0.20033550611259154,51.528696018199916
1278,E00024129,541,-0.1440985084223237,51.51662560650221
1279,E00175208,83,-0.17487086289930864,51.49909424164617
1280,E00175205,1,-0.17160622795380248,51.49923772028309
1281,E00175204,2,-0.17050649749270552,51.49959675742822
1282,E00175207,2,-0.15558781896644136,51.51223405691378
1283,E00175209,97,-0.1476024516506578,51.49210879368204
1284,E00023733,6,-0.18042112068146102,51.51203755898649
1285,E00023734,48,-0.17780608011653953,51.51187055577273
1286,E00023732,4,-0.18908628565293403,51.512515697127846
1287,E00023737,26,-0.18791709469933757,51.51207463180934
1288,E00023731,52,-0.18750443455959687,51.51283222491562
1289,E00023739,5,-0.19179431183247064,51.51236711658346
1290,E00024089,1,-0.1944652720492637,51.52324931014496
1291,E00024008,6,-0.137149010279351,51.49460516040229
1292,E00023578,1,-0.1668279373758848,51.52134453175746
1293,E00023572,25,-0.1718829312274838,51.52165533653285
1294,E00023574,4,-0.1720578142132975,51.52290065401875
1295,E00023575,12,-0.1686789081663591,51.5214164465614
1296,E00023946,98,-0.1460024289691077,51.4996818130752
1297,E00023947,6,-0.13044742574935997,51.49787722421099
1298,E00023944,4,-0.13121476895039733,51.49794882752667
1299,E00023458,7,-0.19039550925602192,51.517613331437346
1300,E00023916,1,-0.16236456521378853,51.52584403484726
1301,E00024032,14,-0.14087721250582905,51.49608433034993
1302,E00023882,1,-0.17168011903457212,51.52963336162663
1303,E00023519,52,-0.16363688507888843,51.523336235690216
1304,E00023476,60,-0.19296214170042722,51.51509839210307
1305,E00023538,4,-0.14175857430603878,51.48540383633633
1306,E00023530,1,-0.14948548432319422,51.49017620388556
1307,E00023531,2,-0.14982215735595783,51.48932809484291
1308,E00023532,3,-0.15006075097696325,51.49139445127976
1309,E00023803,1,-0.18897532117006766,51.52908520649246
1310,E00175188,5,-0.18740271331729919,51.51774329418714
1311,E00175232,3,-0.2063273796281866,51.52613423987181
1312,E00023564,2,-0.16545468320523438,51.52511584329785
1313,E00023567,12,-0.1678623300692156,51.524120093171994
1314,E00023716,8,-0.18314392001577648,51.513983608242796
1315,E00024097,32,-0.18882627970581806,51.52293953352109
1316,E00023763,3,-0.17946830346171727,51.52087951560195
1317,E00024076,23,-0.18782317942621046,51.520564230431404
1318,E00024073,2,-0.1915420793088048,51.520138088442415
1319,E00023841,24,-0.1498816241436654,51.5183437446618
1320,E00023694,6,-0.1817513118534445,51.51431687331047
1321,E00023631,2,-0.17370207732647516,51.51373484855095
1322,E00023630,9,-0.17686358522225779,51.51405800740643
1323,E00023633,14,-0.17184607272619123,51.51503439021744
1324,E00023637,14,-0.17182052086858626,51.51313410956557
1325,E00023636,21,-0.1756637339275773,51.51260320577332
1326,E00023639,1,-0.16404383339305553,51.51320169183354
1327,E00023824,71,-0.14211193245407164,51.520930203411105
1328,E00024057,19,-0.13888505965086764,51.491109501317325
1329,E00023826,48,-0.1481826856156285,51.5206690809913
1330,E00023827,1,-0.14888451065159655,51.51994159126669
1331,E00023825,6,-0.15248249772962622,51.522259885085404
1332,E00024054,133,-0.1436092316364817,51.49438637187888
1333,E00023831,13,-0.15253805925173522,51.51984078178757
1334,E00024021,2,-0.13266007212317496,51.4925906518133
1335,E00023833,77,-0.15164709468758367,51.51966814206057
1336,E00023830,15,-0.1579595758030037,51.52034652947074
1337,E00024023,1,-0.131998653449035,51.49186861292049
1338,E00024022,4,-0.1371224541897013,51.49338267381913
1339,E00023835,22,-0.15388619742180967,51.5195836535062
1340,E00023832,36,-0.15145751759004922,51.52032566029938
1341,E00024026,1,-0.12956807952010124,51.491753152321635
1342,E00023834,99,-0.15641893018456923,51.51704313421376
1343,E00023628,1,-0.17447864244088246,51.51391716706431
1344,E00023524,2,-0.1588536677284295,51.521591533559366
1345,E00175214,627,-0.15023299466043047,51.5041629530178
1346,E00023527,3,-0.15967901890043937,51.5196459841043
1347,E00023526,4,-0.1581793754252264,51.52120224549258
1348,E00023522,208,-0.15850929090008878,51.52301743731148
1349,E00023525,15,-0.16141833350447404,51.52128355428556
1350,E00175218,75,-0.157056226342063,51.512829520859846
1351,E00024030,371,-0.12835303070626364,51.49047046460863
1352,E00023806,5,-0.19147207383685394,51.529898370465936
1353,E00023884,716,-0.15423785924512803,51.52325968129055
1354,E00023566,3,-0.17288957691224457,51.5240354769923
1355,E00175257,1,-0.12870670248547122,51.493352145328146
1356,E00175254,1,-0.127448039504586,51.49440571316384
1357,E00023659,3,-0.15474354407022767,51.49585578459944
1358,E00023658,15,-0.15194960227850782,51.49595151719784
1359,E00023724,1,-0.18651276336836528,51.514101793292674
1360,E00023725,6,-0.17843326696309797,51.513132675839444
1361,E00023723,6,-0.18990610075653275,51.514113925133486
1362,E00023676,5,-0.1724122181290067,51.501237932521825
1363,E00023755,9,-0.18250890904142505,51.523603532599964
1364,E00023752,2,-0.18796607894804704,51.52416785782827
1365,E00023816,15,-0.1495761908735277,51.52400752870571
1366,E00024006,2,-0.14109464781937145,51.49495111294756
1367,E00023801,7,-0.1833300652381541,51.528864142576644
1368,E00023614,9,-0.1958925958943113,51.52368967498403
1369,E00023696,2,-0.18089925612972232,51.51290739553337
1370,E00023697,4,-0.18419966142998961,51.51174750560696
1371,E00023695,10,-0.18101111366523662,51.51362973050825
1372,E00023612,8,-0.19953671938355771,51.52425354466401
1373,E00175215,102,-0.17280503842038106,51.51572287953425
1374,E00175213,57,-0.14720620954482144,51.50547921080702
1375,E00024048,385,-0.1457653648342626,51.495481255643476
1376,E00024040,1,-0.14440582939627117,51.48857209959874
1377,E00024063,38,-0.14403328536661808,51.49054868414314
1378,E00024066,84,-0.14006479352060971,51.49018915128112
1379,E00023478,945,-0.19551538947615946,51.51532135111145
1380,E00023843,54,-0.1515732282094329,51.51733270501281
1381,E00024074,3,-0.19979199845795007,51.5201810633749
1382,E00023842,92,-0.14721711712555258,51.51734803534522
1383,E00023844,78,-0.1502008741161245,51.51690340493965
1384,E00024077,21,-0.2014450245965795,51.51951332106093
1385,E00023728,20,-0.1792372916765165,51.51264305215289
1386,E00024075,3,-0.18534550619417506,51.52035897638702
1387,E00023840,209,-0.15497151490653002,51.51861980560118
1388,E00023845,273,-0.14951957092204568,51.51537689903383
1389,E00175206,3172,-0.16642852294862023,51.50714183743592
1390,E00024042,4,-0.14190971049698725,51.48936165034056
1391,E00023510,133,-0.157695257079527,51.51456671793062
1392,E00023561,33,-0.1528137600224912,51.490700190037686
1393,E00023560,22,-0.15216754259498405,51.491263239788395
1394,E00023767,8,-0.1794337568275674,51.52623009925712
1395,E00023726,5,-0.18270036622930708,51.513316125557644
1396,E00023727,23,-0.1897381426062458,51.51310228297622
1397,E00024140,49,-0.15154358758406228,51.51244782892665
1398,E00175240,5,-0.14178638692973636,51.493308384785635
1399,E00175241,239,-0.1402206258711931,51.492404185870555
1400,E00023665,41,-0.1508020374335084,51.49365311012713
1401,E00175245,1,-0.18510896754625358,51.52264963131752
1402,E00023999,2,-0.13546991129733627,51.4887956950067
1403,E00023913,1,-0.17806636310093601,51.52670694418178
1404,E00024103,9,-0.19025534786792878,51.52218667725459
1405,E00024108,100,-0.1349375726339809,51.511947415161444
1406,E00023919,394,-0.15722961375024322,51.52891843513117
1407,E00023785,15,-0.189876832412946,51.52595045515323
1408,E00023702,4,-0.1828280796050255,51.511823552770224
1409,E00023926,1,-0.13252861040843622,51.49751003599675
1410,E00023927,8,-0.13125991688217675,51.4956944895486
1411,E00023922,5,-0.15605639392980122,51.53428140841827
1412,E00175182,24,-0.17978309985989366,51.51826974677132
1413,E00175181,46,-0.1819715006375558,51.51908119334997
1414,E00023920,21,-0.15677158763589227,51.523244807992306
1415,E00175264,1,-0.18323280685257753,51.52670299561907
1416,E00175267,5,-0.16707323793167406,51.52524470301747
1417,E00175265,2,-0.17241071826224058,51.5258452802708
1418,E00023491,6,-0.16387816575325304,51.518829667711145
1419,E00023492,12,-0.1640248968762971,51.51940517808988
1420,E00023493,1,-0.16681645507705734,51.519132872307864
1421,E00023490,63,-0.1635909476106173,51.520922946122504
1422,E00024060,1,-0.1426817239050164,51.490854155011306
1423,E00024058,8,-0.14208204765131063,51.49196969600417
1424,E00023829,1,-0.1504690463046174,51.51987337705188
1425,E00023828,29,-0.15553196652230375,51.520200505456124
1426,E00175189,321,-0.14661676792166242,51.51299861595809
1427,E00175184,2,-0.1717240236173991,51.51809145985664
1428,E00023972,4,-0.12982855247369388,51.48794511635796
1429,E00023973,8,-0.1316717440669977,51.488978986400646
1430,E00023975,20,-0.1346519116240667,51.48569805089983
1431,E00023773,1,-0.17911649002630148,51.52557107884804
1432,E00175276,5,-0.1967804540127483,51.52291985375803
1433,E00175270,3,-0.17095953117776408,51.5232849613039
1434,E00175271,1,-0.17014187422866436,51.525466709082515
1435,E00023555,2,-0.13890537552504018,51.48578075608905
1436,E00023450,11,-0.19334288101099298,51.51933868912229
1437,E00023451,3,-0.19684984445073483,51.5183132461608
1438,E00023452,2,-0.18717106620637994,51.51697765152576
1439,E00023453,6,-0.18843404771168115,51.516819820227454
1440,E00175194,260,-0.13325435928062576,51.515451837332
1441,E00175199,7,-0.19044876619743284,51.51498419437508
1442,E00175195,83,-0.13643038381679792,51.51370188448749
1443,E00175196,635,-0.14187760311644984,51.51130159873998
1444,E00175197,8,-0.18920940464226838,51.51547681435546
1445,E00023867,1,-0.20922923606918983,51.52701775738654
1446,E00175186,644,-0.17550006999913878,51.51729525235354
1447,E00175187,39,-0.16968474410333031,51.518530251932816
1448,E00175180,29,-0.14246931322795392,51.49385974050076
1449,E00175183,65,-0.1719137295503322,51.51924458958458
1450,E00024096,14,-0.1999544282707255,51.52232140490054
1451,E00175222,1,-0.1392011634448703,51.48902337569349
1452,E00175223,1,-0.14891923771301666,51.48778780554704
1453,E00175220,2,-0.17500068886387785,51.52484975516914
1454,E00175221,1,-0.1659383897127576,51.52671770649748
1455,E00023668,3,-0.15717166240857497,51.50230503992315
1456,E00023661,5,-0.14848441105483204,51.49611342848787
1457,E00023660,6,-0.15460078613321282,51.49474313661789
1458,E00023669,308,-0.15598003403022592,51.50282003443143
1459,E00023622,10,-0.17037908657602915,51.51452398290249
1460,E00023620,30,-0.17498546267125228,51.514760965386024
1461,E00023625,15,-0.16780371705970912,51.51502090405371
1462,E00023813,5,-0.15440872420469617,51.52213174334567
1463,E00024083,5,-0.20036693202954153,51.51848265456764
1464,E00024002,12,-0.1326932001740141,51.490943288748774
1465,E00023812,2,-0.14478819535700302,51.522340787148025
1466,E00024005,20,-0.13555290855521693,51.4951120924495
1467,E00023810,1,-0.18928352812320454,51.527777341648
1468,E00023907,1,-0.17483862549085874,51.5277766649421
1469,E00024136,76,-0.13674965590296326,51.51252745771192
1470,E00023987,2,-0.13664971165743187,51.49158347954049
1471,E00024137,671,-0.15343708505463569,51.51324942049122
1472,E00023606,6,-0.202245519278176,51.524118385348785
1473,E00023687,28,-0.15691420699043188,51.49906937821004
1474,E00024121,26,-0.13955668196911686,51.5201039121321
1475,E00023938,1201,-0.14255496590513372,51.50193973546902
1476,E00023931,149,-0.12232841681135911,51.50935959403195
1477,E00024123,2,-0.14158977078713691,51.519583302438505
1478,E00023930,1834,-0.11659358497366297,51.51244556847036
1479,E00023933,192,-0.12344424683169582,51.51107370445713
1480,E00024122,1,-0.14091015985317984,51.52019987851119
1481,E00023939,167,-0.13676857083128066,51.50656129182797
1482,E00024128,143,-0.1365697672165809,51.51798068135228
1483,E00023592,3,-0.2025800286538162,51.52813094236461
1484,E00023512,3,-0.16295426002242577,51.52468608723839
1485,E00023514,3,-0.16194727537363496,51.524551556609175
1486,E00023515,1,-0.16056052013398317,51.5243087517271
1487,E00023517,10,-0.16546538843075817,51.52383185744758
1488,E00023595,117,-0.19809173228291338,51.527423754927064
1489,E00024045,19,-0.13947724277247103,51.488432134329614
1490,E00023559,6,-0.15389981598742378,51.48981773801869
1491,E00023558,39,-0.1491809270870253,51.492155233671554
1492,E00023550,1,-0.14376315540681628,51.48585972956428
1493,E00023664,5,-0.15383651865155928,51.493351397936486
1494,E00023959,21,-0.12838397032201984,51.51265965083324
1495,E00023953,9,-0.1327103601388839,51.49574302364176
1496,E00023957,23,-0.12272445976020543,51.514183901498036
1497,E00023955,28,-0.12544631862306077,51.513123356769185
1498,E00023576,2,-0.17082609519225234,51.52195595596408
1499,E00023577,1,-0.16535892740385,51.521544452234586
1500,E00024019,2,-0.13233426745658522,51.49385170248167
1501,E00023534,1,-0.15096495911433008,51.48903676590306
1502,E00023535,1,-0.1476437600961801,51.489019908091734
1503,E00023762,14,-0.1731515684319336,51.520834362836894
1504,E00024024,78,-0.12628339463083485,51.49316268335545
1505,E00023836,93,-0.1576460328630912,51.51948711244956
1506,E00023837,7,-0.14883668519616905,51.51910534545813
1507,E00023627,14,-0.16466670547167347,51.51585921596217
1508,E00023624,21,-0.16566060882937303,51.514366706573284
1509,E00023718,1,-0.17979292153967308,51.514342332907326
1510,E00023626,3,-0.1780690252877837,51.514179977961724
1511,E00023710,1,-0.18604036079370972,51.516193830682845
1512,E00023623,2,-0.16239931843238237,51.513992098599324
1513,E00023621,1,-0.1786931648220716,51.5155679191947
1514,E00175212,30,-0.14588365966183692,51.506605434002616
1515,E00023650,1,-0.1702343400609909,51.515932405133356
1516,E00023653,12,-0.1809620583004703,51.51570296889206
1517,E00023657,38,-0.15499538275480312,51.49813659136115
1518,E00023655,5,-0.18043612810492862,51.515967444397226
1519,E00023656,12,-0.16622756130707944,51.51503378914096
1520,E00024113,690,-0.14373653914608378,51.50849843326576
1521,E00024115,68,-0.1469052457240427,51.51135187097551
1522,E00023520,3,-0.15969257251756183,51.52308676702831
1523,E00023529,3,-0.16173809510538836,51.51979498584711
1524,E00023764,4,-0.1766101724780306,51.52082097062099
1525,E00023766,34,-0.18473316091429126,51.52675679454829
1526,E00024010,1,-0.13170602614081647,51.49416039696588
1527,E00024090,1,-0.1902070494796347,51.52413110013401
1528,E00024091,1,-0.18820376378096046,51.523415605590536
1529,E00023819,31,-0.14650002780060842,51.52101016771314
1530,E00023818,52,-0.1437058336705282,51.52276069304527
